state,fuffer,fuffed,year,polity2,democracy,anocracy,autocracy,govtType,durable,irst,milex,milper,energy,tpop,upop,cinc,c_total,polright,civillib,freedom,population,majpower
Rumania,0,1,1987,-8,0,0,1,Autocracy,38,13885,1183000,248,119149,22940,6566,0.01,5,7,7,7,22940000,0
Russia,0,0,1993,4,0,1,0,Anocracy,0,54000,29120000,1500,1029922,148146,67957,0.06,22,3,4,3.5,148520000,1
Russia,1,0,1993,4,0,1,0,Anocracy,0,54000,29120000,1500,1029922,148146,67957,0.06,22,3,4,3.5,148520000,1
Russia,0,0,1993,4,0,1,0,Anocracy,0,54000,29120000,1500,1029922,148146,67957,0.06,22,3,4,3.5,148520000,1
Russia,0,0,1993,4,0,1,0,Anocracy,0,54000,29120000,1500,1029922,148146,67957,0.06,22,3,4,3.5,148520000,1
Russia,0,0,1993,4,0,1,0,Anocracy,0,54000,29120000,1500,1029922,148146,67957,0.06,22,3,4,3.5,148520000,1
Russia,0,0,1993,4,0,1,0,Anocracy,0,54000,29120000,1500,1029922,148146,67957,0.06,22,3,4,3.5,148520000,1
Russia,0,1,1993,4,0,1,0,Anocracy,0,54000,29120000,1500,1029922,148146,67957,0.06,22,3,4,3.5,148520000,1
Russia,1,0,1992,6,1,0,0,Democracy,0,62000,47220000,1900,1105683,148310,62371,0.07,22,3,3,3,148688992,1
Russia,1,0,1992,6,1,0,0,Democracy,0,62000,47220000,1900,1105683,148310,62371,0.07,22,3,3,3,148688992,1
Russia,1,0,1992,6,1,0,0,Democracy,0,62000,47220000,1900,1105683,148310,62371,0.07,22,3,3,3,148688992,1
Russia,0,1,1992,6,1,0,0,Democracy,0,62000,47220000,1900,1105683,148310,62371,0.07,22,3,3,3,148688992,1
Russia,0,1,1992,6,1,0,0,Democracy,0,62000,47220000,1900,1105683,148310,62371,0.07,22,3,3,3,148688992,1
Russia,0,1,1998,4,0,1,0,Anocracy,5,43822,57107000,1000,829844,147434,66797,0.05,22,3,4,3.5,146899008,1
Russia,0,0,1998,4,0,1,0,Anocracy,5,43822,57107000,1000,829844,147434,66797,0.05,22,3,4,3.5,146899008,1
Russia,0,0,1998,4,0,1,0,Anocracy,5,43822,57107000,1000,829844,147434,66797,0.05,22,3,4,3.5,146899008,1
Russia,0,0,1998,4,0,1,0,Anocracy,5,43822,57107000,1000,829844,147434,66797,0.05,22,3,4,3.5,146899008,1
Russia,0,1,1997,4,0,1,0,Anocracy,4,48502,64000000,1300,845827,147105,67365,0.06,22,3,4,3.5,147304000,1
Russia,1,0,1997,4,0,1,0,Anocracy,4,48502,64000000,1300,845827,147105,67365,0.06,22,3,4,3.5,147304000,1
Russia,0,0,1997,4,0,1,0,Anocracy,4,48502,64000000,1300,845827,147105,67365,0.06,22,3,4,3.5,147304000,1
Russia,1,0,1997,4,0,1,0,Anocracy,4,48502,64000000,1300,845827,147105,67365,0.06,22,3,4,3.5,147304000,1
Russia,1,0,1996,4,0,1,0,Anocracy,3,49253,73990000,1300,919717,147739,66980,0.06,22,3,4,3.5,147739008,1
Russia,0,0,1996,4,0,1,0,Anocracy,3,49253,73990000,1300,919717,147739,66980,0.06,22,3,4,3.5,147739008,1
Russia,0,1,1996,4,0,1,0,Anocracy,3,49253,73990000,1300,919717,147739,66980,0.06,22,3,4,3.5,147739008,1
Russia,0,0,1995,4,0,1,0,Anocracy,2,51589,82000000,1400,977446,147774,66598,0.06,22,3,4,3.5,148140992,1
Russia,0,1,1994,4,0,1,0,Anocracy,1,48812,96693000,1400,911359,147968,66648,0.07,22,3,4,3.5,148336000,1
Russia,0,1,1994,4,0,1,0,Anocracy,1,48812,96693000,1400,911359,147968,66648,0.07,22,3,4,3.5,148336000,1
Russia,0,0,1994,4,0,1,0,Anocracy,1,48812,96693000,1400,911359,147968,66648,0.07,22,3,4,3.5,148336000,1
Russia,1,0,1994,4,0,1,0,Anocracy,1,48812,96693000,1400,911359,147968,66648,0.07,22,3,4,3.5,148336000,1
Russia,0,0,2000,7,1,0,0,Democracy,0,59136,52000000,15200,828968,146934,65810,0.12,22,4,5,4.5,145555008,1
Russia,0,0,2000,7,1,0,0,Democracy,0,59136,52000000,15200,828968,146934,65810,0.12,22,4,5,4.5,145555008,1
Russia,0,1,2000,7,1,0,0,Democracy,0,59136,52000000,15200,828968,146934,65810,0.12,22,4,5,4.5,145555008,1
Russia,1,0,2000,7,1,0,0,Democracy,0,59136,52000000,15200,828968,146934,65810,0.12,22,4,5,4.5,145555008,1
Russia,0,0,2000,7,1,0,0,Democracy,0,59136,52000000,15200,828968,146934,65810,0.12,22,4,5,4.5,145555008,1
Russia,0,1,2000,7,1,0,0,Democracy,0,59136,52000000,15200,828968,146934,65810,0.12,22,4,5,4.5,145555008,1
Russia,0,0,2000,7,1,0,0,Democracy,0,59136,52000000,15200,828968,146934,65810,0.12,22,4,5,4.5,145555008,1
Russia,0,0,1999,4,0,1,0,Anocracy,6,51510,56800000,900,829406,147196,66234,0.05,22,4,4,4,146308992,1
Russia,0,0,1999,4,0,1,0,Anocracy,6,51510,56800000,900,829406,147196,66234,0.05,22,4,4,4,146308992,1
Russia,0,1,1999,4,0,1,0,Anocracy,6,51510,56800000,900,829406,147196,66234,0.05,22,4,4,4,146308992,1
Russia,0,0,1999,4,0,1,0,Anocracy,6,51510,56800000,900,829406,147196,66234,0.05,22,4,4,4,146308992,1
Russia,0,0,1999,4,0,1,0,Anocracy,6,51510,56800000,900,829406,147196,66234,0.05,22,4,4,4,146308992,1
Russia,0,0,1999,4,0,1,0,Anocracy,6,51510,56800000,900,829406,147196,66234,0.05,22,4,4,4,146308992,1
Russia,0,0,2001,7,1,0,0,Democracy,0,58970,63684000,977,828530,146933,65389,0.05,22,5,5,5,144752000,1
Russia,0,0,2001,7,1,0,0,Democracy,0,58970,63684000,977,828530,146933,65389,0.05,22,5,5,5,144752000,1
Russia,0,0,2001,7,1,0,0,Democracy,0,58970,63684000,977,828530,146933,65389,0.05,22,5,5,5,144752000,1
Russia,0,0,2001,7,1,0,0,Democracy,0,58970,63684000,977,828530,146933,65389,0.05,22,5,5,5,144752000,1
Rwanda,0,1,1991,-7,0,0,1,Autocracy,30,0,117390,30,1803,6670,234,0,4,6,6,6,7150000,0
Rwanda,1,0,1996,-6,0,0,1,Autocracy,2,0,97000,55,1800,5397,244,0,4,7,6,6.5,6727000,0
Rwanda,0,1,2000,-4,0,1,0,Anocracy,6,0,98000,70,260,7733,340,0,4,7,6,6.5,8508000,0
Rwanda,0,0,2001,-4,0,1,0,Anocracy,7,0,98000,70,259,7740,354,0,4,7,6,6.5,8690550,0
Rwanda,0,1,1999,-6,0,0,1,Autocracy,5,0,135000,40,260,7235,326,0,4,7,6,6.5,8310000,0
Rwanda,1,0,1998,-6,0,0,1,Autocracy,4,0,144000,40,261,6604,296,0,4,7,6,6.5,8105000,0
Saudi Arabia,0,1,1987,-10,0,0,1,Autocracy,61,1365,16240000,80,167118,13612,4520,0.01,15,6,7,6.5,13721070,0
Saudi Arabia,0,0,1986,-10,0,0,1,Autocracy,60,1100,17300000,80,160233,13347,4280,0.01,15,6,7,6.5,13037940,0
Saudi Arabia,0,1,1986,-10,0,0,1,Autocracy,60,1100,17300000,80,160233,13347,4280,0.01,15,6,7,6.5,13037940,0
Saudi Arabia,0,0,1985,-10,0,0,1,Autocracy,59,1106,17693000,80,133310,12649,4054,0.01,15,6,7,6.5,12379000,0
Saudi Arabia,0,1,1985,-10,0,0,1,Autocracy,59,1106,17693000,80,133310,12649,4054,0.01,15,6,7,6.5,12379000,0
Saudi Arabia,0,0,1980,-10,0,0,1,Autocracy,54,50,19261130,79,131656,9604,3087,0.01,15,6,6,6,9372000,0
Saudi Arabia,0,0,1983,-10,0,0,1,Autocracy,57,400,21921329,80,117989,11352,3635,0.01,15,6,6,6,11103650,0
Saudi Arabia,0,1,1984,-10,0,0,1,Autocracy,58,842,22674354,80,122598,11987,3839,0.01,15,6,7,6.5,11736740,0
Saudi Arabia,0,1,1984,-10,0,0,1,Autocracy,58,842,22674354,80,122598,11987,3839,0.01,15,6,7,6.5,11736740,0
Saudi Arabia,0,0,1981,-10,0,0,1,Autocracy,55,72,24400876,79,134906,10163,3260,0.01,15,6,6,6,9910020,0
Saudi Arabia,1,0,1992,-10,0,0,1,Autocracy,66,1900,14490000,172,236490,16964,5546,0.01,14,7,6,6.5,16831000,0
Saudi Arabia,0,1,1994,-10,0,0,1,Autocracy,68,2411,14554000,164,244768,17765,5911,0.01,14,7,7,7,17734860,0
Saudi Arabia,0,0,1995,-10,0,0,1,Autocracy,69,2451,17196000,175,250024,18255,6163,0.01,14,7,7,7,18204840,0
Saudi Arabia,0,0,1993,-10,0,0,1,Autocracy,67,2000,17516000,172,237178,17350,5726,0.01,15,7,7,7,17277020,0
Saudi Arabia,0,0,1997,-10,0,0,1,Autocracy,71,2539,18151000,180,135921,19494,6701,0.01,14,7,7,7,19182480,0
Saudi Arabia,0,0,1990,-10,0,0,1,Autocracy,64,1833,23200000,146,204364,14870,5203,0.01,16,7,6,6.5,15803000,0
Saudi Arabia,0,0,2001,-10,0,0,1,Autocracy,75,3413,24266000,201,140292,21615,7823,0.01,14,7,7,7,21408470,0
Senegal,0,0,1989,-1,0,1,0,Anocracy,11,0,94950,15,2501,7103,1983,0,6,3,4,3.5,7127880,0
Senegal,0,1,1989,-1,0,1,0,Anocracy,11,0,94950,15,2501,7103,1983,0,6,3,4,3.5,7127880,0
Senegal,0,0,1990,-1,0,1,0,Anocracy,12,0,111850,18,2689,7298,2117,0,6,4,3,3.5,7327000,0
Senegal,1,0,1990,-1,0,1,0,Anocracy,12,0,111850,18,2689,7298,2117,0,6,4,3,3.5,7327000,0
Senegal,1,0,1992,-1,0,1,0,Anocracy,14,0,126700,18,2731,7704,2385,0,6,4,3,3.5,7656430,0
Sierra Leone,0,0,1999,0,0,1,0,Anocracy,0,0,11000,3,192,4717,695,0,2,3,5,4,4932230,0
Sierra Leone,1,0,2001,2,0,1,0,Anocracy,0,0,12000,6,191,4856,786,0,2,4,5,4.5,5133380,0
Sierra Leone,0,1,2001,2,0,1,0,Anocracy,0,0,12000,6,191,4856,786,0,2,4,5,4.5,5133380,0
Sierra Leone,0,1,1997,0,0,1,0,Anocracy,0,0,51000,5,191,4428,649,0,2,4,5,4.5,4726010,0
Sierra Leone,0,0,1990,-7,0,0,1,Autocracy,19,0,4239,5,1211,3997,531,0,2,6,5,5.5,3999000,0
Sierra Leone,1,0,1991,-6,0,0,1,Autocracy,20,0,12000,5,1270,4040,545,0,2,6,5,5.5,4093000,0
Singapore,0,1,1987,-2,0,1,0,Anocracy,22,0,1130000,56,1453,2554,2631,0,2,4,5,4.5,2775000,0
Singapore,0,1,1987,-2,0,1,0,Anocracy,22,0,1130000,56,1453,2554,2631,0,2,4,5,4.5,2775000,0
Singapore,0,1,1992,-2,0,1,0,Anocracy,27,482,2500000,56,2158,3178,2818,0,2,4,4,4,3232000,0
Slovakia,0,0,2000,9,1,0,0,Democracy,7,3733,342000,39,23415,5387,696,0,5,1,2,1.5,5401000,0
Slovakia,0,0,2000,9,1,0,0,Democracy,7,3733,342000,39,23415,5387,696,0,5,1,2,1.5,5401000,0
Slovenia,0,0,2000,10,1,0,0,Democracy,9,519,273000,9,8631,1986,264,0,4,1,2,1.5,1989000,0
Slovenia,0,0,2000,10,1,0,0,Democracy,9,519,273000,9,8631,1986,264,0,4,1,2,1.5,1989000,0
Somalia,1,0,1989,-7,0,0,1,Autocracy,20,0,18050,47,3023,8489,447,0,7,7,7,7,6678910,0
Somalia,0,1,1987,-7,0,0,1,Autocracy,18,0,31613,50,2946,8211,426,0,7,7,7,7,6430320,0
Somalia,0,1,1980,-7,0,0,1,Autocracy,11,0,97893,54,2000,6713,377,0,7,7,7,7,6487000,0
Somalia,0,1,1982,-7,0,0,1,Autocracy,13,0,121505,54,2586,7218,387,0,7,7,7,7,6813030,0
Somalia,0,1,1984,-7,0,0,1,Autocracy,15,0,130113,43,2698,7676,397,0,7,7,7,7,6750480,0
Somalia,0,1,1984,-7,0,0,1,Autocracy,15,0,130113,43,2698,7676,397,0,7,7,7,7,6750480,0
Somalia,0,1,1985,-7,0,0,1,Autocracy,16,0,134220,43,2830,7875,406,0,7,7,7,7,6632000,0
Somalia,0,0,1981,-7,0,0,1,Autocracy,12,0,162042,54,2162,6968,382,0,7,7,7,7,6704990,0
South Africa,1,0,1985,4,0,1,0,Anocracy,75,8582,2147000,95,133484,33043,9296,0.01,5,5,6,5.5,31307880,0
South Africa,0,0,1986,4,0,1,0,Anocracy,76,8127,2340000,90,134692,33833,9432,0.01,5,5,6,5.5,32121290,0
South Africa,1,0,1986,4,0,1,0,Anocracy,76,8127,2340000,90,134692,33833,9432,0.01,5,5,6,5.5,32121290,0
South Africa,1,0,1986,4,0,1,0,Anocracy,76,8127,2340000,90,134692,33833,9432,0.01,5,5,6,5.5,32121290,0
South Africa,1,0,1986,4,0,1,0,Anocracy,76,8127,2340000,90,134692,33833,9432,0.01,5,5,6,5.5,32121290,0
South Africa,0,1,1984,4,0,1,0,Anocracy,74,7827,2634556,97,125517,32254,9159,0.01,5,5,6,5.5,30505360,0
South Africa,1,0,1982,4,0,1,0,Anocracy,72,8271,2675998,78,103607,30686,8663,0.01,5,5,6,5.5,28971840,0
South Africa,1,0,1987,4,0,1,0,Anocracy,77,9032,3290000,102,137950,34626,9569,0.01,5,5,6,5.5,32933080,0
South Africa,0,1,1987,4,0,1,0,Anocracy,77,9032,3290000,102,137950,34626,9569,0.01,5,5,6,5.5,32933080,0
South Africa,1,0,1987,4,0,1,0,Anocracy,77,9032,3290000,102,137950,34626,9569,0.01,5,5,6,5.5,32933080,0
South Africa,0,1,1983,4,0,1,0,Anocracy,73,7190,3306705,77,109936,31467,8919,0.01,5,5,6,5.5,29724000,0
South Africa,1,0,1988,4,0,1,0,Anocracy,78,8830,3410000,100,141796,35425,9706,0.01,5,5,6,5.5,33728500,0
South Africa,0,0,1988,4,0,1,0,Anocracy,78,8830,3410000,100,141796,35425,9706,0.01,5,5,6,5.5,33728500,0
South Africa,1,0,1988,4,0,1,0,Anocracy,78,8830,3410000,100,141796,35425,9706,0.01,5,5,6,5.5,33728500,0
South Africa,0,0,1994,9,1,0,0,Democracy,0,8525,4071000,75,166928,40436,10938,0.01,6,5,4,4.5,38283220,0
South Africa,0,0,1994,9,1,0,0,Democracy,0,8525,4071000,75,166928,40436,10938,0.01,6,5,4,4.5,38283220,0
Spain,0,1,1985,10,1,0,0,Democracy,7,14679,3640000,314,97944,38474,13610,0.01,6,1,2,1.5,38408000,0
Spain,0,0,1986,10,1,0,0,Democracy,8,11905,4510000,314,97963,38604,13099,0.01,6,1,2,1.5,38519000,0
Spain,0,1,1984,10,1,0,0,Democracy,6,13379,4534126,342,92330,38328,14142,0.01,6,1,2,1.5,38273000,0
Spain,0,1,1984,10,1,0,0,Democracy,6,13379,4534126,342,92330,38328,14142,0.01,6,1,2,1.5,38273000,0
Spain,0,1,1984,10,1,0,0,Democracy,6,13379,4534126,342,92330,38328,14142,0.01,6,1,2,1.5,38273000,0
Spain,0,1,1987,10,1,0,0,Democracy,9,11691,5700000,314,95568,38716,13688,0.01,6,1,2,1.5,38609000,0
Spain,0,1,1988,10,1,0,0,Democracy,10,11886,6540000,304,95637,38809,14303,0.01,6,1,2,1.5,38691000,0
Spain,0,1,1988,10,1,0,0,Democracy,10,11886,6540000,304,95637,38809,14303,0.01,6,1,2,1.5,38691000,0
Spain,0,0,2001,10,1,0,0,Democracy,23,16504,6938000,144,140589,39631,16580,0.01,8,1,2,1.5,41117000,0
Spain,0,0,2000,10,1,0,0,Democracy,22,15874,7063000,166,140511,39630,16534,0.01,8,1,2,1.5,40499792,0
Spain,0,0,2000,10,1,0,0,Democracy,22,15874,7063000,166,140511,39630,16534,0.01,8,1,2,1.5,40499792,0
Spain,0,0,1999,10,1,0,0,Democracy,21,14882,7227000,155,140434,39634,16488,0.01,8,1,2,1.5,40202000,0
Spain,0,0,1998,10,1,0,0,Democracy,20,14827,7522000,189,140356,39628,16425,0.01,8,1,2,1.5,39853000,0
Spain,0,0,1992,10,1,0,0,Democracy,14,12161,7680000,198,117814,39008,16316,0.01,6,1,1,1,39006000,0
Spain,0,0,1990,10,1,0,0,Democracy,12,12658,8540000,263,109488,38959,15618,0.01,6,1,1,1,38836000,0
Spain,0,1,1995,10,1,0,0,Democracy,17,13802,8652000,210,119798,39210,16305,0.01,8,1,2,1.5,39210000,0
Spain,0,1,1980,9,1,0,0,Democracy,2,12553,3992190,356,91680,37542,14359,0.01,6,2,2,2,37386000,0
Sri Lanka,1,0,1984,5,0,1,0,Anocracy,36,0,102003,17,5145,15603,1429,0,1,3,4,3.5,15324270,0
Sri Lanka,0,0,1989,5,0,1,0,Anocracy,41,0,350630,22,4705,16825,1419,0,1,3,4,3.5,16103330,0
Sri Lanka,0,0,1987,5,0,1,0,Anocracy,39,0,387160,22,5167,16361,1452,0,1,3,4,3.5,15783990,0
Sri Lanka,1,0,1992,5,0,1,0,Anocracy,44,30,547200,110,4958,17405,1462,0,1,4,5,4.5,16631000,0
Sudan,1,0,1989,-7,0,0,1,Autocracy,0,0,460000,65,8477,24989,3453,0,11,4,5,4.5,24365830,0
Sudan,0,0,1988,7,1,0,0,Democracy,2,0,478000,65,8390,24245,3356,0,11,4,5,4.5,23914710,0
Sudan,0,0,1987,7,1,0,0,Democracy,1,0,478200,59,8223,23517,3262,0,11,4,5,4.5,23448670,0
Sudan,0,1,1984,-7,0,0,1,Autocracy,13,0,212334,65,7714,21432,2880,0,11,5,5,5,21780150,0
Sudan,0,0,1983,-7,0,0,1,Autocracy,12,0,246876,86,7556,20777,2432,0,11,5,5,5,21144480,0
Sudan,0,0,1983,-7,0,0,1,Autocracy,12,0,246876,86,7556,20777,2432,0,11,5,5,5,21144480,0
Sudan,0,0,1983,-7,0,0,1,Autocracy,12,0,246876,86,7556,20777,2432,0,11,5,5,5,21144480,0
Sudan,1,0,1981,-7,0,0,1,Autocracy,10,0,311009,87,7084,19240,2309,0,11,5,5,5,19912470,0
Sudan,0,1,1986,7,1,0,0,Democracy,0,0,391200,59,8058,22804,3169,0,11,6,6,6,22955930,0
Sudan,1,0,1993,-7,0,0,1,Autocracy,4,0,255000,82,6214,28129,4752,0,11,7,7,7,26510070,0
Sudan,0,0,1994,-7,0,0,1,Autocracy,5,0,376000,82,6328,28947,5020,0,11,7,7,7,27197020,0
Sudan,0,1,1994,-7,0,0,1,Autocracy,5,0,376000,82,6328,28947,5020,0,11,7,7,7,27197020,0
Sudan,1,0,1994,-7,0,0,1,Autocracy,5,0,376000,82,6328,28947,5020,0,11,7,7,7,27197020,0
Sudan,1,0,1994,-7,0,0,1,Autocracy,5,0,376000,82,6328,28947,5020,0,11,7,7,7,27197020,0
Sudan,0,1,1998,-7,0,0,1,Autocracy,9,0,381000,105,1718,28292,6093,0,11,7,7,7,29978890,0
Sudan,1,0,1998,-7,0,0,1,Autocracy,9,0,381000,105,1718,28292,6093,0,11,7,7,7,29978890,0
Sudan,0,1,1995,-7,0,0,1,Autocracy,6,0,389000,89,6402,26707,5269,0,11,7,7,7,27952000,0
Sudan,0,0,1991,-7,0,0,1,Autocracy,2,0,393013,65,8792,26530,3658,0,10,7,7,7,25324080,0
Sudan,0,1,1996,-7,0,0,1,Autocracy,7,0,412000,89,6552,27291,5530,0,11,7,7,7,28669880,0
Sudan,0,1,1996,-7,0,0,1,Autocracy,7,0,412000,89,6552,27291,5530,0,11,7,7,7,28669880,0
Sudan,0,0,1997,-7,0,0,1,Autocracy,8,0,413000,105,1703,27899,5805,0,11,7,7,7,29346750,0
Sudan,0,0,1997,-7,0,0,1,Autocracy,8,0,413000,105,1703,27899,5805,0,11,7,7,7,29346750,0
Sudan,0,0,2001,-7,0,0,1,Autocracy,12,0,588000,117,1706,29496,7010,0,11,7,7,7,31694590,0
Swaziland,0,1,1986,-10,0,0,1,Autocracy,13,0,8000,3,819,668,0,0,2,5,6,5.5,679720,0
Swaziland,0,1,1988,-10,0,0,1,Autocracy,15,0,8000,3,750,717,0,0,2,5,6,5.5,723340,0
Swaziland,0,0,1994,-9,0,0,1,Autocracy,21,0,22000,3,776,879,0,0,2,6,5,5.5,872400,0
Sweden,0,0,1981,10,1,0,0,Democracy,64,3795,2904513,70,24812,8320,2231,0,7,1,1,1,8320000,0
Sweden,1,0,1982,10,1,0,0,Democracy,65,3946,3191452,70,22932,8325,2229,0,7,1,1,1,8325000,0
Sweden,1,0,1983,10,1,0,0,Democracy,66,4204,3332561,68,25491,8329,2228,0,7,1,1,1,8331000,0
Sweden,0,0,2000,10,1,0,0,Democracy,83,5227,4610000,53,58944,8910,2491,0,9,1,1,1,8869000,0
Sweden,0,0,2000,10,1,0,0,Democracy,83,5227,4610000,53,58944,8910,2491,0,9,1,1,1,8869000,0
Sweden,0,1,1987,10,1,0,0,Democracy,70,4683,4860000,66,30335,8398,2273,0,7,1,1,1,8399000,0
Sweden,1,0,1987,10,1,0,0,Democracy,70,4683,4860000,66,30335,8398,2273,0,7,1,1,1,8399000,0
Sweden,1,0,1992,10,1,0,0,Democracy,75,4416,6200000,70,37855,8668,2335,0,9,1,1,1,8668000,0
Switzerland,0,0,2000,10,1,0,0,Democracy,152,1000,2924000,28,33564,7386,1064,0,5,1,1,1,7180000,0
Switzerland,0,0,2000,10,1,0,0,Democracy,152,1000,2924000,28,33564,7386,1064,0,5,1,1,1,7180000,0
Switzerland,0,0,1992,10,1,0,0,Democracy,144,1050,3700000,31,25631,6875,952,0,5,1,1,1,6875000,0
Syria,0,0,1980,-9,0,0,1,Autocracy,17,0,2166089,250,9542,8704,2875,0,7,5,6,5.5,8704000,0
Syria,1,0,1980,-9,0,0,1,Autocracy,17,0,2166089,250,9542,8704,2875,0,7,5,6,5.5,8704000,0
Syria,1,0,1982,-9,0,0,1,Autocracy,19,0,2548606,300,13640,9295,2824,0,7,5,6,5.5,9335770,0
Syria,0,0,1982,-9,0,0,1,Autocracy,19,0,2548606,300,13640,9295,2824,0,7,5,6,5.5,9335770,0
Syria,0,0,1982,-9,0,0,1,Autocracy,19,0,2548606,300,13640,9295,2824,0,7,5,6,5.5,9335770,0
Syria,0,1,1982,-9,0,0,1,Autocracy,19,0,2548606,300,13640,9295,2824,0,7,5,6,5.5,9335770,0
Syria,1,0,1983,-9,0,0,1,Autocracy,20,0,2821334,400,13924,9611,2907,0,7,5,7,6,9677580,0
Syria,1,0,1989,-9,0,0,1,Autocracy,26,0,1510000,400,20971,11719,3967,0,7,6,7,6.5,11719000,0
Syria,1,0,1989,-9,0,0,1,Autocracy,26,0,1510000,400,20971,11719,3967,0,7,6,7,6.5,11719000,0
Syria,1,0,1985,-9,0,0,1,Autocracy,22,0,3483000,402,17244,10267,3509,0,7,6,7,6.5,10397000,0
Syria,0,1,1987,-9,0,0,1,Autocracy,24,0,3950000,400,20024,10969,3657,0,7,6,7,6.5,10969000,0
Syria,0,0,1987,-9,0,0,1,Autocracy,24,0,3950000,400,20024,10969,3657,0,7,6,7,6.5,10969000,0
Syria,0,0,1998,-9,0,0,1,Autocracy,35,70,986000,315,23408,15333,5281,0,7,7,7,7,15402000,0
Syria,0,0,2000,-7,0,0,1,Autocracy,37,70,1483000,316,23403,16125,5625,0,7,7,7,7,16189000,0
Syria,0,0,1990,-9,0,0,1,Autocracy,27,76,1620000,408,21941,12116,4103,0,7,7,7,7,12116000,0
Syria,0,0,1995,-9,0,0,1,Autocracy,32,70,1738000,320,24866,14186,4810,0,7,7,7,7,14221000,0
Syria,0,0,1996,-9,0,0,1,Autocracy,33,70,2132000,320,24682,14619,4962,0,7,7,7,7,14620000,0
Syria,0,0,1996,-9,0,0,1,Autocracy,33,70,2132000,320,24682,14619,4962,0,7,7,7,7,14620000,0
Syria,0,0,1994,-9,0,0,1,Autocracy,31,70,2165000,320,24546,13844,4663,0,7,7,7,7,13784330,0
Syria,0,0,1997,-9,0,0,1,Autocracy,34,70,2217000,320,20316,14951,5119,0,7,7,7,7,15015000,0
Syria,0,0,1993,-9,0,0,1,Autocracy,30,70,3635000,408,25528,13393,4361,0.01,7,7,7,7,13355380,0
Taiwan (ROC),0,0,2001,9,1,0,0,Democracy,4,17214,10432000,370,15445,21877,13508,0.01,3,1,2,1.5,22342000,0
Taiwan (ROC),0,0,1999,9,1,0,0,Democracy,2,15438,14964000,370,15538,21873,13099,0.01,3,2,2,2,22008000,0
Taiwan (ROC),0,0,1991,-1,0,1,0,Anocracy,4,10644,9290000,370,11610,20557,11404,0.01,3,3,3,3,20454000,0
Taiwan (ROC),0,0,1993,7,1,0,0,Democracy,1,12779,10450000,442,12942,20944,12007,0.01,3,3,3,3,20899000,0
Taiwan (ROC),1,0,1995,7,1,0,0,Democracy,3,11605,13143000,425,14223,21304,12333,0.01,3,3,3,3,21268000,0
Taiwan (ROC),0,0,1995,7,1,0,0,Democracy,3,11605,13143000,425,14223,21304,12333,0.01,3,3,3,3,21268000,0
Taiwan (ROC),0,0,1995,7,1,0,0,Democracy,3,11605,13143000,425,14223,21304,12333,0.01,3,3,3,3,21268000,0
Taiwan (ROC),0,0,1995,7,1,0,0,Democracy,3,11605,13143000,425,14223,21304,12333,0.01,3,3,3,3,21268000,0
Taiwan (ROC),0,0,1996,8,1,0,0,Democracy,0,12350,13868000,400,14911,21471,12545,0.01,3,3,3,3,21441000,0
Taiwan (ROC),0,0,1994,7,1,0,0,Democracy,2,11594,11457000,425,13567,21126,12132,0.01,3,4,4,4,21026000,0
Taiwan (ROC),0,0,1994,7,1,0,0,Democracy,2,11594,11457000,425,13567,21126,12132,0.01,3,4,4,4,21026000,0
Taiwan (ROC),0,0,1994,7,1,0,0,Democracy,2,11594,11457000,425,13567,21126,12132,0.01,3,4,4,4,21026000,0
Taiwan (ROC),0,1,1986,-7,0,0,1,Autocracy,37,5545,4540000,424,9657,19455,10177,0.01,3,5,5,5,19356300,0
Taiwan (ROC),0,1,1987,-1,0,1,0,Anocracy,0,5915,5910000,424,10384,19673,10511,0.01,3,5,5,5,19563600,0
Taiwan (ROC),1,0,1988,-1,0,1,0,Anocracy,1,8288,6700000,406,10658,19904,11834,0.01,3,5,4,4.5,19788200,0
Tajikistan,0,1,1999,-1,0,1,0,Anocracy,1,0,92000,7,4568,6104,890,0,4,6,6,6,6160000,0
Tajikistan,0,0,1998,-1,0,1,0,Anocracy,0,0,102000,7,4535,6015,879,0,4,6,6,6,6127000,0
Tajikistan,0,0,2001,-1,0,1,0,Anocracy,3,0,127000,6,4634,6188,902,0,4,6,6,6,6244730,0
Tajikistan,0,1,1993,-6,0,0,1,Autocracy,1,0,151000,3,1964,5638,830,0,4,6,6,6,5638000,0
Tajikistan,0,0,1997,-5,0,1,0,Anocracy,0,0,132000,10,4442,6046,869,0,4,7,7,7,6018000,0
Tanzania,0,0,2000,2,0,1,0,Anocracy,0,0,144000,34,1153,33517,5442,0,11,4,4,4,33696000,0
Tanzania,1,0,1997,-1,0,1,0,Anocracy,2,0,123000,35,1154,31507,4582,0,11,5,5,5,31316100,0
Tanzania,0,0,1995,-1,0,1,0,Anocracy,0,0,87000,50,12597,30337,4061,0,11,6,6,6,29646000,0
Thailand,0,1,1990,3,0,1,0,Anocracy,12,685,2060000,283,47408,55839,7698,0.01,7,2,3,2.5,55595000,0
Thailand,1,0,1999,9,1,0,0,Democracy,7,1532,2638000,300,79559,60856,10688,0.01,7,2,3,2.5,60245800,0
Thailand,0,1,2001,9,1,0,0,Democracy,9,2000,18319000,306,79492,61402,11146,0.01,7,2,3,2.5,61183900,0
Thailand,0,0,1985,2,0,1,0,Anocracy,7,447,1520000,235,36476,51580,7453,0.01,7,3,4,3.5,51146000,0
